,Lib Dem,Labour,UKIP,Conservative
2017-10-03 16:00:00,,,,0.016865079365079364
2017-10-03 17:00:00,,,,0.02066772655007949
2017-10-03 18:00:00,,,,0.010775862068965518
2017-10-03 19:00:00,,,,0.01098901098901099
2017-10-03 20:00:00,,,,0.005856515373352855
2017-10-03 21:00:00,,,,0.0034542314335060447
2017-10-03 22:00:00,,,,0.0057361376673040155
2017-10-03 23:00:00,,,,0.009146341463414634
2017-10-04 00:00:00,,,,0.0
2017-10-04 01:00:00,,,,0.04
2017-10-04 02:00:00,,,,0.0
2017-10-04 03:00:00,,,,0.0
2017-10-04 04:00:00,,,,0.0
2017-10-04 05:00:00,,,,0.013071895424836602
2017-10-04 06:00:00,,,,0.0
2017-10-04 07:00:00,,,,0.00966183574879227
2017-10-04 08:00:00,,,,0.02346041055718475
2017-10-04 09:00:00,,,,0.011421319796954314
2017-10-04 10:00:00,,,,0.007296466973886329
2017-10-04 11:00:00,,,,0.007135678391959799
2017-10-04 12:00:00,,,,0.00505952380952381
2017-10-04 13:00:00,,,,0.010830324909747292
2017-10-04 14:00:00,,,,0.009361702127659575
2017-10-04 15:00:00,,,,0.0038498556304138597
2017-10-04 16:00:00,,,,0.001937984496124031
2017-10-04 17:00:00,,,,0.0028680688336520078
2017-10-04 18:00:00,,,,0.009950248756218905
2017-10-04 19:00:00,,,,0.00872093023255814
2017-10-04 20:00:00,,,,0.003179650238473768
2017-10-04 21:00:00,,,,0.0031479538300104933
2017-10-04 22:00:00,,,,0.0019230769230769232
2017-10-04 23:00:00,,,,
